chebiId	cid	cmpdType	nsc
CHEBI:4657	NA	NA	NA
CHEBI:46581	NA	NA	NA
CHEBI:4659	3117	standardized	25953,190940,756748
CHEBI:46609	NA	NA	NA
CHEBI:46631	NA	NA	NA
CHEBI:46633	NA	NA	NA
CHEBI:46645	6560	standardized	5708
CHEBI:46659	NA	NA	NA
CHEBI:46661	NA	NA	NA
CHEBI:466659	NA	NA	NA
CHEBI:46666	NA	NA	NA
CHEBI:46677	NA	NA	NA
CHEBI:46678	NA	NA	NA
CHEBI:46692	NA	NA	NA
CHEBI:46700	NA	NA	NA
CHEBI:4670	NA	NA	NA
CHEBI:4671	46878359	standardized	NA
CHEBI:4671	313	component	77365
CHEBI:4671	36811	component	NA
CHEBI:46727	NA	NA	NA
CHEBI:4672	148124	standardized	628503
CHEBI:46742	NA	NA	NA
CHEBI:46746	NA	NA	NA
CHEBI:46763	NA	NA	NA
CHEBI:4676	12736	standardized	400242
CHEBI:46784	8150	standardized	59726
CHEBI:46788	8076	standardized	8837
CHEBI:46790	8019	standardized	1258
CHEBI:4681	NA	NA	NA
CHEBI:46828	16755641	standardized	NA
CHEBI:46828	783	component	356464
CHEBI:46828	1066	component	13127,18836,403247
CHEBI:4682	NA	NA	NA
CHEBI:46896	NA	NA	NA
CHEBI:46898	NA	NA	NA
CHEBI:46905	NA	NA	NA
CHEBI:46911	6992088	standardized	NA
CHEBI:46911	6262	component	758894
CHEBI:46932	NA	NA	NA
CHEBI:46936	2998	standardized	172795,760391
CHEBI:46955	NA	NA	NA
CHEBI:46961	NA	NA	NA
CHEBI:4696	44263804	standardized	NA
CHEBI:4696	313	component	77365
CHEBI:4696	783	component	356464
CHEBI:4696	3152	component	NA
CHEBI:46979	NA	NA	NA
CHEBI:46994	NA	NA	NA
CHEBI:469	NA	NA	NA
CHEBI:47002	NA	NA	NA
CHEBI:47013	NA	NA	NA
CHEBI:47014	NA	NA	NA
CHEBI:4702	NA	NA	NA
CHEBI:47032	31275	standardized	8728
CHEBI:47037	NA	NA	NA
CHEBI:4703	46878360	standardized	NA
CHEBI:4703	313	component	77365
CHEBI:4703	5284549	component	NA
CHEBI:47045	NA	NA	NA
CHEBI:47059	NA	NA	NA
CHEBI:47065	NA	NA	NA
CHEBI:4707	NA	NA	NA
CHEBI:47083	7245	standardized	2870
CHEBI:4708	NA	NA	NA
CHEBI:4709	25137856	standardized	NA
CHEBI:4709	783	component	356464
CHEBI:4709	3157	component	NA
CHEBI:4709	6395	component	3718,166292
CHEBI:47101	NA	NA	NA
CHEBI:47105	NA	NA	NA
CHEBI:4710	667468	standardized	108160
CHEBI:47124	NA	NA	NA
CHEBI:47127	NA	NA	NA
CHEBI:47129	NA	NA	NA
CHEBI:4712	NA	NA	NA
CHEBI:47132	NA	NA	NA
CHEBI:47136	11855	standardized	1857
CHEBI:47144	NA	NA	NA
CHEBI:47161	NA	NA	NA
CHEBI:47163	NA	NA	NA
CHEBI:47169	NA	NA	NA
CHEBI:47175	NA	NA	NA
CHEBI:47177	NA	NA	NA
CHEBI:47178	NA	NA	NA
CHEBI:47179	NA	NA	NA
CHEBI:4717	3168	standardized	169874,757819
CHEBI:47188	NA	NA	NA
CHEBI:47193	NA	NA	NA
CHEBI:47196	NA	NA	NA
CHEBI:4720	NA	NA	NA
CHEBI:47214	NA	NA	NA
CHEBI:47224	NA	NA	NA
CHEBI:47229	NA	NA	NA
CHEBI:47232	NA	NA	NA
CHEBI:47240	NA	NA	NA
CHEBI:47248	NA	NA	NA
CHEBI:47249	NA	NA	NA
CHEBI:4724	NA	NA	NA
CHEBI:47267	NA	NA	NA
CHEBI:47273	NA	NA	NA
CHEBI:472805	439501	standardized	25485
CHEBI:47281	NA	NA	NA
CHEBI:47282	NA	NA	NA
CHEBI:47284	NA	NA	NA
CHEBI:47289	NA	NA	NA
CHEBI:4728	3182	standardized	14305,40844,3182,756753
CHEBI:47300	NA	NA	NA
CHEBI:47308	NA	NA	NA
CHEBI:47309	NA	NA	NA
CHEBI:47315	NA	NA	NA
CHEBI:47320	NA	NA	NA
CHEBI:47322	NA	NA	NA
CHEBI:47344	NA	NA	NA
CHEBI:47346	NA	NA	NA
CHEBI:47353	NA	NA	NA
CHEBI:47364	NA	NA	NA
CHEBI:47379	NA	NA	NA
CHEBI:47381	NA	NA	NA
CHEBI:474053	33255	standardized	291561
CHEBI:47405	NA	NA	NA
CHEBI:47406	NA	NA	NA
CHEBI:47417	NA	NA	NA
CHEBI:47419	NA	NA	NA
CHEBI:47426	3440	standardized	269420,757039
CHEBI:47428	NA	NA	NA
CHEBI:47438	NA	NA	NA
CHEBI:47439	NA	NA	NA
CHEBI:4743	NA	NA	NA
CHEBI:47441	NA	NA	NA
CHEBI:47442	NA	NA	NA
CHEBI:47444	NA	NA	NA
CHEBI:4745	NA	NA	NA
CHEBI:47462	NA	NA	NA
CHEBI:4747	NA	NA	NA
CHEBI:474859	7923	standardized	137651,9568,137652,137653
CHEBI:47487	NA	NA	NA
CHEBI:47495	NA	NA	NA
CHEBI:47499	3696	standardized	169866
CHEBI:47502	NA	NA	NA
CHEBI:47518	47576	standardized	317629
CHEBI:47519	NA	NA	NA
CHEBI:47522	NA	NA	NA
CHEBI:47539	NA	NA	NA
CHEBI:4753	NA	NA	NA
CHEBI:47564	441336	standardized	746171
CHEBI:4759	8307	standardized	759577
CHEBI:4759	313	component	77365
CHEBI:4759	3202	component	NA
CHEBI:47600	NA	NA	NA
CHEBI:47601	NA	NA	NA
CHEBI:47612	39042	standardized	758174
CHEBI:47619	NA	NA	NA
CHEBI:47621	NA	NA	NA
CHEBI:47626	NA	NA	NA
CHEBI:47628	NA	NA	NA
CHEBI:47657	NA	NA	NA
CHEBI:47669	NA	NA	NA
CHEBI:47696	1483	standardized	2136
CHEBI:477219	NA	NA	NA
CHEBI:47751	NA	NA	NA
CHEBI:47752	NA	NA	NA
CHEBI:4775	5281855	standardized	407286,656272,758198
CHEBI:47767	NA	NA	NA
CHEBI:4776	3213	standardized	71795
CHEBI:47772	NA	NA	NA
CHEBI:47774	NA	NA	NA
CHEBI:47775	NA	NA	NA
CHEBI:47776	NA	NA	NA
CHEBI:47780	2801	standardized	169865
CHEBI:47781	NA	NA	NA
CHEBI:47785	NA	NA	NA
CHEBI:4778	3218	standardized	91874
CHEBI:4779	NA	NA	NA
CHEBI:47803	NA	NA	NA
CHEBI:47807	5350	standardized	749790
CHEBI:47812	NA	NA	NA
CHEBI:4781	10219	standardized	33669
CHEBI:47833	16118	standardized	49169
CHEBI:4784	NA	NA	NA
CHEBI:4785	5388961	standardized	758143
CHEBI:4785	444266	component	25940
CHEBI:4785	5388962	component	NA
CHEBI:4786	5462501	standardized	760053
CHEBI:4787	NA	NA	NA
CHEBI:47881	NA	NA	NA
CHEBI:4788	NA	NA	NA
CHEBI:47898	41867	standardized	256942
CHEBI:47903	NA	NA	NA
CHEBI:47904	NA	NA	NA
CHEBI:479072	9955	standardized	24129
CHEBI:47910	5862	standardized	8746
CHEBI:47914	NA	NA	NA
CHEBI:4791	NA	NA	NA
CHEBI:4792	3226	standardized	115944
CHEBI:47937	NA	NA	NA
CHEBI:47942	NA	NA	NA
CHEBI:47943	2196	standardized	758223
CHEBI:47952	NA	NA	NA
CHEBI:47953	NA	NA	NA
CHEBI:47977	NA	NA	NA
CHEBI:47987	NA	NA	NA
CHEBI:4798	NA	NA	NA
CHEBI:48021	NA	NA	NA
CHEBI:48039	NA	NA	NA
CHEBI:4803	NA	NA	NA
CHEBI:48043	NA	NA	NA
CHEBI:48066	NA	NA	NA
CHEBI:48080	5287620	standardized	89671,56310,107456,244390
CHEBI:4808	NA	NA	NA
CHEBI:48095	NA	NA	NA
CHEBI:480999	NA	NA	NA
CHEBI:4811	NA	NA	NA
CHEBI:48131	2266	standardized	19493,757406
CHEBI:4814	NA	NA	NA
CHEBI:48153	NA	NA	NA
CHEBI:48204	NA	NA	NA
CHEBI:48215	NA	NA	NA
CHEBI:4821	31116	standardized	93743
CHEBI:4822	NA	NA	NA
CHEBI:4823	105137	standardized	122047
CHEBI:48240	NA	NA	NA
CHEBI:48273	NA	NA	NA
CHEBI:48292	NA	NA	NA
CHEBI:48309	NA	NA	NA
CHEBI:48318	NA	NA	NA
CHEBI:48333	NA	NA	NA
CHEBI:48339	3823	standardized	317629
CHEBI:48347	7547	standardized	72005
CHEBI:48390	NA	NA	NA
CHEBI:48416	158781	standardized	759810
CHEBI:48429	NA	NA	NA
CHEBI:48430	NA	NA	NA
CHEBI:4846	441371	standardized	757880
CHEBI:4846	8778	component	633414
CHEBI:4846	71277	component	NA
CHEBI:48517	1188	standardized	14664,1188
CHEBI:48518	NA	NA	NA
CHEBI:48522	NA	NA	NA
CHEBI:48538	NA	NA	NA
CHEBI:48549	NA	NA	NA
CHEBI:48566	66062	standardized	186060,757349
CHEBI:48566	313	component	77365
CHEBI:48566	5452	component	186060
CHEBI:48569	7921	standardized	33700
CHEBI:4856	NA	NA	NA
CHEBI:48574	4781	standardized	25134,757272
CHEBI:4857	46878362	standardized	NA
CHEBI:4857	313	component	77365
CHEBI:4857	59768	component	NA
CHEBI:4858	3261	standardized	290818
CHEBI:48597	233	standardized	NA
CHEBI:48597	234	component	309956
CHEBI:48607	433294	standardized	327172
CHEBI:48607	313	component	77365
CHEBI:48607	3028194	component	NA
CHEBI:48609	11304	standardized	61779
CHEBI:48635	6917655	standardized	9168
CHEBI:48669	5526	standardized	291305,758176
CHEBI:4868	259331	standardized	89201
CHEBI:48720	NA	NA	NA
CHEBI:48723	NA	NA	NA
CHEBI:4873	NA	NA	NA
CHEBI:48765	2513	standardized	103115,71159
CHEBI:4876	3278	standardized	85791,624008,757026
CHEBI:48775	NA	NA	NA
CHEBI:48778	NA	NA	NA
CHEBI:48814	NA	NA	NA
CHEBI:48825	NA	NA	NA
CHEBI:48828	NA	NA	NA
CHEBI:4882	5281077	standardized	30372
CHEBI:48834	NA	NA	NA
CHEBI:48835	NA	NA	NA
CHEBI:48843	NA	NA	NA
CHEBI:48844	6915744	standardized	758443
CHEBI:4884	3284	standardized	11538,30282,31618,524623
CHEBI:48854	NA	NA	NA
CHEBI:48861	NA	NA	NA
CHEBI:4887	3291	standardized	64013,758192
CHEBI:4888	3292	standardized	760074
CHEBI:48923	NA	NA	NA
CHEBI:48926	NA	NA	NA
CHEBI:48928	NA	NA	NA
CHEBI:48939	NA	NA	NA
CHEBI:48940	NA	NA	NA
CHEBI:48943	6561	standardized	6739
CHEBI:48945	8723	standardized	8431
CHEBI:48954	NA	NA	NA
CHEBI:48958	5353800	standardized	143013
CHEBI:48991	68374	standardized	7861
CHEBI:48999	4693933	standardized	NA
CHEBI:48999	127	component	25066,27460
CHEBI:49000	6054	standardized	406252,6054,759116
CHEBI:49005	NA	NA	NA
CHEBI:490095	5281416	standardized	26428
CHEBI:49014	NA	NA	NA
CHEBI:49015	NA	NA	NA
CHEBI:49016	NA	NA	NA
CHEBI:49019	10448	standardized	2859
CHEBI:49026	NA	NA	NA
CHEBI:4902	NA	NA	NA
CHEBI:49031	NA	NA	NA
CHEBI:49032	NA	NA	NA
CHEBI:49033	847	standardized	3084
CHEBI:4903	5991	standardized	10973
CHEBI:49040	NA	NA	NA
CHEBI:49050	NA	NA	NA
CHEBI:4906	23894	standardized	NA
CHEBI:4906	3305	component	227995
CHEBI:4906	5360545	component	NA
CHEBI:4907	3305	standardized	227995
CHEBI:490877	50599	standardized	612049,2
CHEBI:49093	NA	NA	NA
CHEBI:49096	NA	NA	NA
CHEBI:4909	3308	standardized	282126,757821
CHEBI:49108	NA	NA	NA
CHEBI:49109	NA	NA	NA
CHEBI:4910	NA	NA	NA
CHEBI:4911	36462	standardized	141540
CHEBI:4912	NA	NA	NA
CHEBI:49132	NA	NA	NA
CHEBI:4913	5282375	standardized	297936
CHEBI:49172	NA	NA	NA
CHEBI:4917	3314	standardized	209525,8895,757030
CHEBI:49183	NA	NA	NA
CHEBI:49189	NA	NA	NA
CHEBI:4918	7127	standardized	209528,8900
CHEBI:49200	NA	NA	NA
CHEBI:49203	NA	NA	NA
CHEBI:49252	NA	NA	NA
CHEBI:49265	NA	NA	NA
CHEBI:49268	NA	NA	NA
CHEBI:49325	NA	NA	NA
CHEBI:49339	NA	NA	NA
CHEBI:49374	NA	NA	NA
CHEBI:49375	3062316	standardized	732517,759877
CHEBI:49464	NA	NA	NA
CHEBI:49477	7389	standardized	2023,759173
CHEBI:49484	NA	NA	NA
CHEBI:4948	NA	NA	NA
CHEBI:49499	24589	standardized	84264
CHEBI:49499	14917	component	750679
CHEBI:49499	5460467	component	NA
CHEBI:49519	175468	standardized	660375
CHEBI:49537	NA	NA	NA
CHEBI:4953	60198	standardized	713563
CHEBI:49544	NA	NA	NA
CHEBI:49552	NA	NA	NA
CHEBI:49575	3016	standardized	77518,169897
CHEBI:49584	31242	standardized	62012
CHEBI:49601	448265	standardized	NA
CHEBI:49601	402	component	403664
CHEBI:49601	23925	component	NA
CHEBI:49603	208908	standardized	745750
CHEBI:49627	NA	NA	NA
CHEBI:49631	NA	NA	NA
CHEBI:49644	14309	standardized	1048
CHEBI:49644	962	component	147337
CHEBI:49644	8747	component	NA
CHEBI:49659	NA	NA	NA
CHEBI:49662	3715	standardized	757061
CHEBI:49668	123631	standardized	715055,759856
CHEBI:49703	6436219	standardized	339663
CHEBI:49706	NA	NA	NA
CHEBI:49713	NA	NA	NA
CHEBI:49728	NA	NA	NA
CHEBI:49747	NA	NA	NA
CHEBI:4975	NA	NA	NA
CHEBI:497734	99558	standardized	241277,186915
CHEBI:49798	8197	standardized	88603
CHEBI:49809	NA	NA	NA
CHEBI:49819	NA	NA	NA
CHEBI:49823	NA	NA	NA
CHEBI:49840	NA	NA	NA
CHEBI:49883	6326971	standardized	NA
CHEBI:49883	402	component	403664
CHEBI:49883	23925	component	NA
CHEBI:499361	6918365	standardized	748825
CHEBI:4995	3331	standardized	759866
CHEBI:49960	3081361	standardized	744325,760766
CHEBI:49976	3007855	standardized	NA
CHEBI:49976	313	component	77365
CHEBI:49976	23994	component	NA
CHEBI:4998	NA	NA	NA
CHEBI:50004	98511	standardized	133513
CHEBI:5000	3337	standardized	3337
CHEBI:5001	3339	standardized	281319,757822
CHEBI:5002	NA	NA	NA
CHEBI:50038	NA	NA	NA
CHEBI:50042	NA	NA	NA
CHEBI:5004	3342	standardized	757813
CHEBI:5005	64747	standardized	NA
CHEBI:5005	962	component	147337
CHEBI:5005	3342	component	757813
CHEBI:5005	5460341	component	NA
CHEBI:5008	NA	NA	NA
CHEBI:50091	NA	NA	NA
CHEBI:50095	9687	standardized	143108
CHEBI:5009	NA	NA	NA
CHEBI:50102	12699	standardized	23909
CHEBI:50112	NA	NA	NA
CHEBI:50113	NA	NA	NA
CHEBI:50114	NA	NA	NA
CHEBI:50116	NA	NA	NA
CHEBI:5011	NA	NA	NA
CHEBI:50122	77999	standardized	758698
CHEBI:50123	NA	NA	NA
CHEBI:50125	NA	NA	NA
CHEBI:50131	451668	standardized	127716,5
CHEBI:50138	39562	standardized	741419,758419
CHEBI:50145	NA	NA	NA
CHEBI:50154	1606	standardized	653048
CHEBI:50157	NA	NA	NA
CHEBI:50161	9919910	standardized	NA
CHEBI:50161	176	component	132953,406306
CHEBI:50161	23982	component	NA
CHEBI:50161	151071	component	NA
CHEBI:50169	NA	NA	NA
CHEBI:50173	NA	NA	NA
CHEBI:50178	24883462	standardized	NA
CHEBI:50178	783	component	356464
CHEBI:50178	1118	component	38965,248648
CHEBI:50178	2719	component	187208,14050
CHEBI:50182	3071	standardized	708486
CHEBI:50186	8546	standardized	30188,40132
CHEBI:50194	24883450	standardized	NA
CHEBI:50194	783	component	356464
CHEBI:50194	6395	component	3718,166292
CHEBI:50194	51081	component	NA
CHEBI:50199	NA	NA	NA
CHEBI:50207	NA	NA	NA
CHEBI:50211	NA	NA	NA
CHEBI:50215	NA	NA	NA
CHEBI:50217	NA	NA	NA
CHEBI:50218	NA	NA	NA
CHEBI:50220	NA	NA	NA
CHEBI:50223	71384	standardized	169780
CHEBI:50224	24883460	standardized	NA
CHEBI:50224	313	component	77365
CHEBI:50224	783	component	356464
CHEBI:50224	71384	component	169780
CHEBI:50225	30623	standardized	129943,169780
CHEBI:50240	5464072	standardized	NA
CHEBI:50240	6395	component	3718,166292
CHEBI:50240	5353895	component	NA
CHEBI:50270	15008962	standardized	NA
CHEBI:50270	4679	component	759257
CHEBI:50270	5360545	component	NA
CHEBI:50275	NA	NA	NA
CHEBI:50277	NA	NA	NA
CHEBI:50292	24962	standardized	NA
CHEBI:50292	1118	component	38965,248648
CHEBI:50292	23973	component	NA
CHEBI:50305	10607	standardized	24818,759591
CHEBI:503442	NA	NA	NA
CHEBI:50362	24883446	standardized	NA
CHEBI:50362	313	component	77365
CHEBI:50362	783	component	356464
CHEBI:50362	2756	component	335308,757428
CHEBI:50373	6646	standardized	34399
CHEBI:50373	260	component	NA
CHEBI:50373	3622	component	NA
CHEBI:50378	NA	NA	NA
CHEBI:50381	NA	NA	NA
CHEBI:50383	NA	NA	NA
CHEBI:50399	NA	NA	NA
CHEBI:50420	NA	NA	NA
CHEBI:50438	NA	NA	NA
CHEBI:50450	NA	NA	NA
CHEBI:50464	NA	NA	NA
CHEBI:50467	NA	NA	NA
CHEBI:50505	NA	NA	NA
CHEBI:50506	24883436	standardized	NA
CHEBI:50506	313	component	77365
CHEBI:50506	4771	component	759163
CHEBI:50508	23290315	standardized	NA
CHEBI:50508	4771	component	759163
CHEBI:5050	NA	NA	NA
CHEBI:50512	49852294	standardized	NA
CHEBI:50512	313	component	77365
CHEBI:50512	3676	component	40030
CHEBI:50516	NA	NA	NA
CHEBI:50566	NA	NA	NA
CHEBI:50567	3033825	standardized	759644
CHEBI:50570	NA	NA	NA
CHEBI:50571	NA	NA	NA
CHEBI:50577	NA	NA	NA
CHEBI:50580	NA	NA	NA
CHEBI:50583	NA	NA	NA
CHEBI:50586	NA	NA	NA
CHEBI:50591	NA	NA	NA
CHEBI:50593	NA	NA	NA
CHEBI:50602	NA	NA	NA
CHEBI:50604	NA	NA	NA
CHEBI:50605	NA	NA	NA
CHEBI:50613	NA	NA	NA
CHEBI:50619	NA	NA	NA
CHEBI:506227	439174	standardized	524344,400525
CHEBI:50623	NA	NA	NA
CHEBI:5062	57363	standardized	741485
CHEBI:50637	NA	NA	NA
CHEBI:5063	NA	NA	NA
CHEBI:50648	449171	standardized	659772
CHEBI:50651	NA	NA	NA
CHEBI:50652	24906321	standardized	NA
CHEBI:50652	313	component	77365
CHEBI:50652	783	component	356464
CHEBI:50652	962	component	147337
CHEBI:50652	2165	component	13453
CHEBI:50659	NA	NA	NA
CHEBI:50662	119031	standardized	689451,719333
CHEBI:50663	NA	NA	NA
CHEBI:50667	667490	standardized	755,759614
CHEBI:50670	NA	NA	NA
CHEBI:50673	1349907	standardized	38608,757111
CHEBI:50679	11329481	standardized	NA
CHEBI:50679	126941	component	740
CHEBI:50679	5360545	component	NA
CHEBI:50686	NA	NA	NA
CHEBI:50687	24906331	standardized	NA
CHEBI:50687	313	component	77365
CHEBI:50687	783	component	356464
CHEBI:50687	4173	component	50364,69587,5360,757118
CHEBI:50688	NA	NA	NA
CHEBI:50692	NA	NA	NA
CHEBI:50693	4197	standardized	760072
CHEBI:50694	54675783	standardized	141993
CHEBI:50695	NA	NA	NA
CHEBI:50697	54751657	standardized	NA
CHEBI:50697	313	component	77365
CHEBI:50697	783	component	356464
CHEBI:50697	54675783	component	141993
CHEBI:50699	NA	NA	NA
CHEBI:50717	7002	standardized	3574
CHEBI:50720	7055	standardized	3575
CHEBI:50722	NA	NA	NA
CHEBI:50727	51082	standardized	301739,310739
CHEBI:50727	313	component	77365
CHEBI:50727	4212	component	279836,301739,299195,287836
CHEBI:50728	NA	NA	NA
CHEBI:50729	4212	standardized	279836,301739,299195,287836
CHEBI:50730	NA	NA	NA
CHEBI:50731	6321225	standardized	NA
CHEBI:50731	962	component	147337
CHEBI:50731	1118	component	38965,248648
CHEBI:50731	5288826	component	11441
CHEBI:50732	NA	NA	NA
CHEBI:507393	4068592	standardized	NA
CHEBI:507393	1123	component	32428,759150
CHEBI:50740	54900	standardized	706725,759285
CHEBI:50740	313	component	77365
CHEBI:50740	5035	component	747974
CHEBI:50742	NA	NA	NA
CHEBI:50743	9880	standardized	81430
CHEBI:50744	NA	NA	NA
CHEBI:50746	NA	NA	NA
CHEBI:507499	NA	NA	NA
CHEBI:50749	NA	NA	NA
CHEBI:50771	NA	NA	NA
CHEBI:50772	NA	NA	NA
CHEBI:50773	NA	NA	NA
CHEBI:50774	NA	NA	NA
CHEBI:50775	NA	NA	NA
CHEBI:50776	NA	NA	NA
CHEBI:50777	NA	NA	NA
CHEBI:50782	11876263	standardized	95278
CHEBI:50789	NA	NA	NA
CHEBI:5078	11349	standardized	57653,58585
CHEBI:50790	NA	NA	NA
CHEBI:50815	NA	NA	NA
CHEBI:50820	NA	NA	NA
CHEBI:50823	NA	NA	NA
CHEBI:50824	NA	NA	NA
CHEBI:50828	NA	NA	NA
CHEBI:50834	NA	NA	NA
CHEBI:50838	NA	NA	NA
CHEBI:50841	NA	NA	NA
CHEBI:50845	54671203	standardized	633557
CHEBI:50847	NA	NA	NA
CHEBI:50848	NA	NA	NA
CHEBI:50851	NA	NA	NA
CHEBI:50854	25010759	standardized	NA
CHEBI:50854	313	component	77365
CHEBI:50854	783	component	356464
CHEBI:50854	84088	component	NA
CHEBI:50859	82146	standardized	747528
CHEBI:50861	NA	NA	NA
CHEBI:50863	NA	NA	NA
CHEBI:50865	NA	NA	NA
CHEBI:50866	NA	NA	NA
CHEBI:50867	2763	standardized	759617
CHEBI:50885	31378	standardized	11318
CHEBI:5088	3354	standardized	114649
CHEBI:50894	NA	NA	NA
CHEBI:5089	441345	standardized	114649
CHEBI:5089	313	component	77365
CHEBI:5089	3354	component	114649
CHEBI:50903	NA	NA	NA
CHEBI:50915	NA	NA	NA
CHEBI:5091	41022	standardized	NA
CHEBI:5091	176	component	132953,406306
CHEBI:5091	3356	component	719273
CHEBI:50922	NA	NA	NA
CHEBI:50924	216239	standardized	747971,724772
CHEBI:50928	406563	standardized	724772
CHEBI:50928	6101	component	167068,2167
CHEBI:50928	216239	component	747971,724772
CHEBI:50931	667467	standardized	18720,56379
CHEBI:50932	667466	standardized	18720,56378
CHEBI:50973	25058186	standardized	NA
CHEBI:50973	783	component	356464
CHEBI:50973	1118	component	38965,248648
CHEBI:50973	2966	component	139330
CHEBI:5098	NA	NA	NA
CHEBI:50992	5437	standardized	6745
CHEBI:50998	NA	NA	NA
CHEBI:5100	3366	standardized	103805,759130
CHEBI:51013	NA	NA	NA
CHEBI:51015	NA	NA	NA
CHEBI:51016	56927696	standardized	NA
CHEBI:51016	783	component	356464
CHEBI:51016	1118	component	38965,248648
CHEBI:51016	3518	component	29863
CHEBI:51017	56927690	standardized	NA
CHEBI:51017	783	component	356464
CHEBI:51017	1118	component	38965,248648
CHEBI:51017	3518	component	29863
CHEBI:51024	4167	standardized	78194
CHEBI:51025	25058179	standardized	NA
CHEBI:51025	313	component	77365
CHEBI:51025	783	component	356464
CHEBI:51025	962	component	147337
CHEBI:51025	4167	component	78194
CHEBI:51030	NA	NA	NA
CHEBI:51032	NA	NA	NA
CHEBI:51035	NA	NA	NA
CHEBI:51036	NA	NA	NA
CHEBI:51037	25137930	standardized	NA
CHEBI:51037	313	component	77365
CHEBI:51037	783	component	356464
CHEBI:51037	3241	component	NA
CHEBI:51038	NA	NA	NA
CHEBI:5103	3373	standardized	759193
CHEBI:51040	25058183	standardized	NA
CHEBI:51040	313	component	77365
CHEBI:51040	783	component	356464
CHEBI:51040	4199	component	NA
CHEBI:51041	NA	NA	NA
CHEBI:51042	155434	standardized	759186
CHEBI:51042	71158	component	NA
CHEBI:51042	5460341	component	NA
CHEBI:51043	NA	NA	NA
CHEBI:51044	56927692	standardized	NA
CHEBI:51044	783	component	356464
CHEBI:51044	444266	component	25940
CHEBI:51044	5362436	component	NA
CHEBI:51045	6420019	standardized	169102
CHEBI:51045	313	component	77365
CHEBI:51045	6726	component	26608,756710
CHEBI:51050	NA	NA	NA
CHEBI:51052	10180	standardized	14574
CHEBI:51062	NA	NA	NA
CHEBI:51063	6055	standardized	170999
CHEBI:51063	1118	component	38965,248648
CHEBI:51063	3007	component	27159,73713,170999
CHEBI:51064	25137958	standardized	NA
CHEBI:51064	783	component	356464
CHEBI:51064	1118	component	38965,248648
CHEBI:51064	5826	component	73713,27159,170999
CHEBI:51066	NA	NA	NA
CHEBI:5106	NA	NA	NA
CHEBI:51081	NA	NA	NA
CHEBI:51098	NA	NA	NA
CHEBI:5109	NA	NA	NA
CHEBI:51114	NA	NA	NA
CHEBI:51137	NA	NA	NA
CHEBI:51141	2092	standardized	760065
CHEBI:51147	166589	standardized	NA
CHEBI:51147	313	component	77365
CHEBI:51147	962	component	147337
CHEBI:51147	119570	component	NA
CHEBI:51148	119569	standardized	NA
CHEBI:51148	313	component	77365
CHEBI:51148	119570	component	NA
CHEBI:51157	25137926	standardized	NA
CHEBI:51157	783	component	356464
CHEBI:51157	2435	component	318825
CHEBI:51157	439655	component	155080
CHEBI:51161	25137925	standardized	NA
CHEBI:51161	313	component	77365
CHEBI:51161	783	component	356464
CHEBI:51161	21138	component	NA
CHEBI:51164	NA	NA	NA
CHEBI:51173	NA	NA	NA
CHEBI:51184	NA	NA	NA
CHEBI:5118	NA	NA	NA
CHEBI:51190	NA	NA	NA
CHEBI:51193	65513	standardized	NA
CHEBI:51193	774	component	33792
CHEBI:51193	1004	component	80804
CHEBI:5119	NA	NA	NA
CHEBI:51209	NA	NA	NA
CHEBI:5120	6446	standardized	12165,10704
CHEBI:51211	NA	NA	NA
CHEBI:5121	NA	NA	NA
CHEBI:51230	NA	NA	NA
CHEBI:51232	1464	standardized	334072
CHEBI:51235	NA	NA	NA
CHEBI:5123	3372	standardized	62323
CHEBI:51241	56927691	standardized	NA
CHEBI:51241	783	component	356464
CHEBI:51241	444266	component	25940
CHEBI:51241	25137957	component	NA
CHEBI:51246	NA	NA	NA
CHEBI:5127	NA	NA	NA
CHEBI:51287	14160	standardized	401183
CHEBI:5128	NA	NA	NA
CHEBI:5130	3394	standardized	685699,685700,685701,757037
CHEBI:51314	NA	NA	NA
CHEBI:51329	NA	NA	NA
CHEBI:5132	3397	standardized	215876,147834,757817
CHEBI:51330	25137905	standardized	NA
CHEBI:51330	313	component	77365
CHEBI:51330	783	component	356464
CHEBI:51330	6098167	component	NA
CHEBI:51340	NA	NA	NA
CHEBI:51341	NA	NA	NA
CHEBI:51348	5954	standardized	30970
CHEBI:51364	5311507	standardized	329015
CHEBI:51368	NA	NA	NA
CHEBI:5136	NA	NA	NA
CHEBI:5137	NA	NA	NA
CHEBI:51380	NA	NA	NA
CHEBI:51381	NA	NA	NA
CHEBI:5138	NA	NA	NA
CHEBI:51397	7452	standardized	7189
CHEBI:51403	7814	standardized	4777
CHEBI:5141	3406	standardized	760365
CHEBI:51450	NA	NA	NA
CHEBI:5147	NA	NA	NA
CHEBI:5158	NA	NA	NA
CHEBI:51599	NA	NA	NA
CHEBI:51619	NA	NA	NA
CHEBI:5163	NA	NA	NA
CHEBI:5165	NA	NA	NA
CHEBI:51687	9171	standardized	6175
CHEBI:5169	NA	NA	NA
CHEBI:517248	9547215	standardized	89595
CHEBI:51749	8137	standardized	72102
CHEBI:51771	92249	standardized	45796
CHEBI:51805	NA	NA	NA
CHEBI:51807	NA	NA	NA
CHEBI:5181	NA	NA	NA
CHEBI:518413	NA	NA	NA
CHEBI:5186	NA	NA	NA
CHEBI:51913	NA	NA	NA
CHEBI:5195	5323714	standardized	6469,757038
